order_id,product_id,quantity,base_price,discount_rate,unit_price,subtotal
239,185,4,59000,0.05,56050,224200
239,153,5,9900,0.2,7920,39600
240,127,3,13800,0.24,10490,31470
240,148,1,14000,0.27,10220,10220
240,146,3,14000,0.12,12320,36960
241,109,3,10900,0.26,8070,24210
241,7,4,690000,0.05,655500,2622000
241,55,5,3000,0.29,2130,10650
241,56,1,17900,0.16,15040,15040
241,58,4,5000,0.01,4950,19800
242,4,1,820000,0.02,803600,803600
242,90,1,15900,0.22,12400,12400
242,99,4,3800,0.24,2890,11560
243,189,5,99000,0.01,98010,490050
243,87,1,59000,0.2,47200,47200
244,97,4,8900,0.16,7480,29920
245,3,4,530000,0.06,498200,1992800
245,130,2,13000,0.25,9750,19500
245,152,3,22000,0.07,20460,61380
245,147,3,17000,0.03,16490,49470
246,173,4,6000,0.1,5400,21600
247,123,3,18000,0.14,15480,46440
247,27,1,390000,0.0,390000,390000
248,117,3,7900,0.02,7740,23220
248,97,1,8900,0.15,7560,7560
248,75,2,29000,0.12,25520,51040
248,1,4,550000,0.02,539000,2156000
248,70,4,79000,0.11,70310,281240
249,123,4,18000,0.17,14940,59760
250,166,4,9000,0.14,7740,30960
250,148,1,14000,0.2,11200,11200
250,76,1,19900,0.19,16120,16120
251,69,2,34900,0.18,28620,57240
251,92,1,3500,0.1,3150,3150
251,104,2,9900,0.25,7420,14840
251,155,3,35000,0.3,24500,73500
251,3,1,530000,0.11,471700,471700
252,111,3,10900,0.09,9920,29760
252,145,2,15000,0.28,10800,21600
252,56,5,17900,0.19,14500,72500
252,152,1,22000,0.2,17600,17600
252,148,1,14000,0.07,13020,13020
253,101,5,19900,0.28,14330,71650
253,93,5,13900,0.06,13070,65350
253,136,1,15000,0.1,13500,13500
254,170,4,9000,0.24,6840,27360
254,51,5,12900,0.07,12000,60000
254,53,2,10900,0.14,9370,18740
255,51,5,12900,0.25,9680,48400
255,119,4,12900,0.05,12260,49040
255,142,3,4500,0.24,3420,10260
256,93,4,13900,0.05,13200,52800
256,53,4,10900,0.08,10030,40120
257,175,4,29000,0.23,22330,89320
257,141,5,16000,0.1,14400,72000
257,136,4,15000,0.21,11850,47400
258,46,1,5000,0.12,4400,4400
258,110,1,14900,0.17,12370,12370
258,26,4,490000,0.25,367500,1470000
259,197,2,290000,0.07,269700,539400
260,124,1,22000,0.09,20020,20020
260,26,5,490000,0.23,377300,1886500
260,166,4,9000,0.19,7290,29160
261,49,1,6000,0.29,4260,4260
261,163,5,5000,0.12,4400,22000
261,135,3,9000,0.12,7920,23760
262,174,1,15000,0.28,10800,10800
262,135,1,9000,0.01,8910,8910
262,33,1,3000,0.03,2910,2910
262,198,5,49000,0.04,47040,235200
262,132,2,5000,0.07,4650,9300
263,22,4,99000,0.25,74250,297000
263,58,5,5000,0.21,3950,19750
263,159,1,15000,0.11,13350,13350
263,174,1,15000,0.19,12150,12150
263,196,4,299000,0.11,266110,1064440
264,72,2,69000,0.12,60720,121440
264,144,5,15000,0.27,10950,54750
264,188,3,49000,0.27,35770,107310
264,196,4,299000,0.06,281060,1124240
265,93,1,13900,0.25,10420,10420
265,130,5,13000,0.04,12480,62400
265,168,1,8000,0.16,6720,6720
265,12,3,1350000,0.28,972000,2916000
265,121,2,13800,0.05,13110,26220
266,93,1,13900,0.3,9730,9730
267,38,1,4000,0.44,2240,2240
267,10,4,450000,0.11,400500,1602000
267,122,2,12000,0.35,7800,15600
268,57,4,2000,0.16,1680,6720
268,86,4,29900,0.08,27510,110040
269,2,2,750000,0.41,442500,885000
269,11,3,1200000,0.28,864000,2592000
269,141,2,16000,0.43,9120,18240
270,100,4,7500,0.05,7120,28480
270,118,3,4900,0.09,4460,13380
271,28,1,530000,0.18,434600,434600
271,194,2,49000,0.1,44100,88200
271,7,5,690000,0.25,517500,2587500
271,42,1,4500,0.06,4230,4230
271,188,5,49000,0.25,36750,183750
272,185,4,59000,0.16,49560,198240
272,58,3,5000,0.05,4750,14250
272,147,4,17000,0.15,14450,57800
272,177,1,25000,0.04,24000,24000
273,74,5,9900,0.3,6930,34650
273,50,2,4000,0.14,3440,6880
273,113,4,19900,0.15,16920,67680
273,85,3,69000,0.18,56580,169740
274,98,2,18900,0.04,18140,36280
274,59,4,4000,0.12,3520,14080
274,96,2,19900,0.17,16520,33040
274,99,1,3800,0.24,2890,2890
274,118,4,4900,0.07,4560,18240
275,99,1,3800,0.07,3530,3530
275,120,2,6900,0.07,6420,12840
275,24,4,38000,0.24,28880,115520
275,197,2,290000,0.0,290000,580000
276,57,5,2000,0.13,1740,8700
276,138,5,17800,0.01,17620,88100
276,27,5,390000,0.23,300300,1501500
276,48,2,8900,0.06,8370,16740
277,177,1,25000,0.05,23750,23750
277,174,4,15000,0.26,11100,44400
277,91,3,3800,0.1,3420,10260
277,40,5,8000,0.09,7280,36400
278,174,5,15000,0.18,12300,61500
278,37,3,7900,0.1,7110,21330
279,188,3,49000,0.29,34790,104370
279,148,5,14000,0.11,12460,62300
280,58,3,5000,0.05,4750,14250
280,82,1,129000,0.17,107070,107070
280,95,5,3900,0.2,3120,15600
280,148,3,14000,0.25,10500,31500
281,138,5,17800,0.14,15310,76550
281,61,2,129000,0.03,125130,250260
282,25,5,150000,0.17,124500,622500
283,102,4,21900,0.24,16640,66560
283,181,2,79000,0.04,75840,151680
283,178,4,29000,0.03,28130,112520
283,63,2,15000,0.03,14550,29100
283,176,2,29900,0.26,22130,44260
284,133,2,16000,0.21,12640,25280
284,117,2,7900,0.09,7190,14380
284,34,3,5000,0.13,4350,13050
285,92,4,3500,0.07,3260,13040
286,25,3,150000,0.14,129000,387000
287,197,5,290000,0.08,266800,1334000
287,55,4,3000,0.22,2340,9360
287,82,3,129000,0.23,99330,297990
287,22,4,99000,0.29,70290,281160
288,77,1,59000,0.12,51920,51920
288,51,3,12900,0.27,9420,28260
288,28,4,530000,0.18,434600,1738400
288,92,4,3500,0.21,2760,11040
289,92,3,3500,0.07,3260,9780
289,56,5,17900,0.03,17360,86800
289,60,5,18900,0.01,18710,93550
289,172,4,7000,0.06,6580,26320
290,25,2,150000,0.13,130500,261000
290,41,2,2000,0.3,1400,2800
290,118,5,4900,0.16,4120,20600
291,182,1,99000,0.2,79200,79200
292,43,5,5000,0.24,3800,19000
292,167,1,59000,0.2,47200,47200
293,163,5,5000,0.01,4950,24750
293,33,1,3000,0.19,2430,2430
294,170,1,9000,0.19,7290,7290
295,151,3,19000,0.24,14440,43320
295,148,2,14000,0.26,10360,20720
295,38,5,4000,0.22,3120,15600
295,106,5,3000,0.13,2610,13050
296,40,5,8000,0.2,6400,32000
297,167,3,59000,0.01,58410,175230
297,134,4,14000,0.22,10920,43680
297,142,4,4500,0.27,3280,13120
297,139,4,23000,0.03,22310,89240
298,59,5,4000,0.21,3160,15800
298,163,4,5000,0.26,3700,14800
298,137,1,17800,0.02,17440,17440
298,63,3,15000,0.28,10800,32400
298,193,4,29000,0.13,25230,100920
299,31,4,29900,0.29,21230,84920
299,86,5,29900,0.23,23020,115100
300,104,4,9900,0.28,7130,28520
300,11,4,1200000,0.14,1032000,4128000
300,100,2,7500,0.26,5550,11100
300,110,4,14900,0.26,11030,44120
300,180,4,119000,0.11,105910,423640
301,163,1,5000,0.14,4300,4300
302,83,4,24900,0.2,19920,79680
303,166,4,9000,0.03,8730,34920
303,156,4,8900,0.17,7390,29560
303,127,1,13800,0.12,12140,12140
304,59,3,4000,0.06,3760,11280
304,62,1,89000,0.07,82770,82770
304,30,5,1400000,0.08,1288000,6440000
304,81,4,19900,0.01,19700,78800
305,154,5,45000,0.18,36900,184500
305,155,5,35000,0.11,31150,155750
306,171,1,12000,0.03,11640,11640
306,68,3,35000,0.25,26250,78750
307,137,1,17800,0.16,14950,14950
307,96,4,19900,0.28,14330,57320
307,177,1,25000,0.11,22250,22250
307,171,5,12000,0.14,10320,51600
308,5,3,180000,0.29,127800,383400
308,165,3,49000,0.03,47530,142590
308,193,4,29000,0.19,23490,93960
309,106,3,3000,0.14,2580,7740
309,179,3,39000,0.22,30420,91260
309,22,2,99000,0.24,75240,150480
309,105,3,8900,0.07,8280,24840
310,104,2,9900,0.09,9010,18020
310,91,4,3800,0.2,3040,12160
311,150,4,12000,0.18,9840,39360
312,89,4,8900,0.04,8540,34160
312,134,4,14000,0.25,10500,42000
312,36,4,6900,0.25,5180,20720
312,43,1,5000,0.15,4250,4250
313,117,3,7900,0.21,6240,18720
313,110,3,14900,0.09,13560,40680
313,33,4,3000,0.05,2850,11400
313,138,3,17800,0.25,13350,40050
314,171,2,12000,0.28,8640,17280
314,136,3,15000,0.3,10500,31500
314,49,2,6000,0.09,5460,10920
314,64,1,29900,0.15,25420,25420
315,85,3,69000,0.3,48300,144900
315,195,3,12900,0.18,10580,31740
315,107,2,4500,0.01,4460,8920
315,31,1,29900,0.28,21530,21530
316,116,1,6900,0.12,6070,6070
317,129,5,17000,0.17,14110,70550
317,176,2,29900,0.1,26910,53820
317,48,1,8900,0.03,8630,8630
317,72,4,69000,0.3,48300,193200
318,145,4,15000,0.28,10800,43200
318,89,3,8900,0.03,8630,25890
318,107,1,4500,0.25,3380,3380
318,199,1,39000,0.03,37830,37830
318,135,3,9000,0.28,6480,19440
319,109,4,10900,0.09,9920,39680
320,62,5,89000,0.11,79210,396050
320,177,1,25000,0.1,22500,22500
320,51,2,12900,0.06,12130,24260
320,104,3,9900,0.1,8910,26730
321,141,1,16000,0.29,11360,11360
321,147,4,17000,0.28,12240,48960
321,132,1,5000,0.08,4600,4600
321,104,4,9900,0.17,8220,32880
321,34,1,5000,0.08,4600,4600
322,140,4,33000,0.22,25740,102960
322,143,2,13500,0.1,12150,24300
322,191,3,45000,0.27,32850,98550
323,172,5,7000,0.24,5320,26600
323,153,5,9900,0.08,9110,45550
323,117,3,7900,0.04,7580,22740
323,29,2,1350000,0.13,1174500,2349000
323,186,1,89000,0.07,82770,82770
324,97,3,8900,0.16,7480,22440
324,38,3,4000,0.03,3880,11640
325,93,1,13900,0.23,10700,10700
325,153,3,9900,0.25,7420,22260
325,21,3,55000,0.2,44000,132000
326,22,3,99000,0.16,83160,249480
326,6,2,150000,0.31,103500,207000
327,63,3,15000,0.04,14400,43200
327,192,5,79000,0.16,66360,331800
328,63,1,15000,0.14,12900,12900
329,58,1,5000,0.06,4700,4700
329,6,2,150000,0.25,112500,225000
329,156,5,8900,0.07,8280,41400
329,46,5,5000,0.27,3650,18250
329,194,3,49000,0.03,47530,142590
330,54,4,8900,0.04,8540,34160
330,33,3,3000,0.08,2760,8280
330,197,2,290000,0.28,208800,417600
330,137,3,17800,0.25,13350,40050
330,79,5,39000,0.07,36270,181350
331,99,2,3800,0.03,3690,7380
331,198,4,49000,0.07,45570,182280
331,118,2,4900,0.03,4750,9500
331,58,4,5000,0.27,3650,14600
331,90,5,15900,0.2,12720,63600
332,156,2,8900,0.19,7210,14420
332,66,4,89000,0.05,84550,338200
332,113,5,19900,0.14,17110,85550
333,39,2,8900,0.12,7830,15660
334,16,2,650000,0.05,617500,1235000
334,143,3,13500,0.21,10660,31980
334,165,2,49000,0.06,46060,92120
334,74,4,9900,0.13,8610,34440
334,136,3,15000,0.12,13200,39600
335,18,4,320000,0.1,288000,1152000
335,37,2,7900,0.05,7500,15000
336,43,2,5000,0.17,4150,8300
337,195,5,12900,0.08,11870,59350
337,196,1,299000,0.17,248170,248170
338,132,3,5000,0.16,4200,12600
338,30,4,1400000,0.28,1008000,4032000
338,198,1,49000,0.03,47530,47530
338,119,3,12900,0.14,11090,33270
338,107,3,4500,0.11,4000,12000
339,63,3,15000,0.07,13950,41850
340,191,3,45000,0.21,35550,106650
341,88,5,7900,0.3,5530,27650
341,136,3,15000,0.26,11100,33300
342,142,2,4500,0.43,2570,5140
343,23,1,45000,0.09,40950,40950
343,182,5,99000,0.04,95040,475200
343,15,3,290000,0.25,217500,652500
343,155,1,35000,0.15,29750,29750
343,107,5,4500,0.1,4050,20250
344,2,3,750000,0.07,697500,2092500
344,6,4,150000,0.02,147000,588000
345,113,4,19900,0.14,17110,68440
345,21,3,55000,0.09,50050,150150
345,151,4,19000,0.09,17290,69160
345,154,4,45000,0.22,35100,140400
346,48,2,8900,0.07,8280,16560
346,179,5,39000,0.29,27690,138450
346,45,1,4500,0.29,3200,3200
347,29,1,1350000,0.2,1080000,1080000
347,165,2,49000,0.1,44100,88200
348,148,4,14000,0.01,13860,55440
348,13,3,1400000,0.12,1232000,3696000
349,56,4,17900,0.13,15570,62280
349,34,3,5000,0.16,4200,12600
349,170,2,9000,0.07,8370,16740
349,173,4,6000,0.17,4980,19920
350,147,2,17000,0.05,16150,32300
350,45,2,4500,0.04,4320,8640
350,116,5,6900,0.24,5240,26200
350,199,4,39000,0.29,27690,110760
350,184,4,290000,0.03,281300,1125200
351,54,1,8900,0.04,8540,8540
351,194,5,49000,0.05,46550,232750
352,117,4,7900,0.14,6790,27160
352,18,1,320000,0.17,265600,265600
352,163,3,5000,0.0,5000,15000
352,66,3,89000,0.11,79210,237630
353,34,1,5000,0.01,4950,4950
353,4,3,820000,0.29,582200,1746600
353,68,4,35000,0.08,32200,128800
353,93,2,13900,0.15,11820,23640
353,126,1,15800,0.16,13270,13270
354,96,2,19900,0.06,18710,37420
354,4,4,820000,0.02,803600,3214400
354,157,5,18000,0.11,16020,80100
354,16,3,650000,0.03,630500,1891500
355,192,5,79000,0.21,62410,312050
356,61,1,129000,0.3,90300,90300
356,62,5,89000,0.13,77430,387150
356,80,2,29000,0.0,29000,58000
356,164,4,15000,0.09,13650,54600
356,83,3,24900,0.14,21410,64230
357,146,1,14000,0.1,12600,12600
357,100,1,7500,0.16,6300,6300
358,80,5,29000,0.23,22330,111650
358,52,3,15000,0.19,12150,36450
358,51,5,12900,0.12,11350,56750
358,34,2,5000,0.17,4150,8300
358,131,1,13000,0.2,10400,10400
359,124,4,22000,0.07,20460,81840
359,90,4,15900,0.27,11610,46440
359,8,1,99000,0.24,75240,75240
359,18,5,320000,0.12,281600,1408000
359,118,1,4900,0.01,4850,4850
360,148,3,14000,0.23,10780,32340
360,175,5,29000,0.11,25810,129050
360,133,3,16000,0.12,14080,42240
360,154,4,45000,0.25,33750,135000
360,25,4,150000,0.28,108000,432000
361,123,2,18000,0.1,16200,32400
361,91,3,3800,0.2,3040,9120
361,16,3,650000,0.01,643500,1930500
361,116,1,6900,0.17,5730,5730
362,162,1,20000,0.04,19200,19200
362,164,3,15000,0.07,13950,41850
362,89,3,8900,0.2,7120,21360
362,9,3,250000,0.18,205000,615000
363,155,3,35000,0.27,25550,76650
363,101,5,19900,0.25,14920,74600
363,79,3,39000,0.15,33150,99450
364,97,2,8900,0.13,7740,15480
365,96,2,19900,0.03,19300,38600
366,120,5,6900,0.17,5730,28650
366,95,1,3900,0.26,2890,2890
367,53,3,10900,0.11,9700,29100
367,28,1,530000,0.29,376300,376300
368,152,5,22000,0.16,18480,92400
368,38,2,4000,0.1,3600,7200
368,85,1,69000,0.03,66930,66930
368,79,5,39000,0.28,28080,140400
368,95,4,3900,0.08,3590,14360
369,81,4,19900,0.04,19100,76400
369,122,3,12000,0.0,12000,36000
369,164,5,15000,0.25,11250,56250
369,61,3,129000,0.14,110940,332820
370,138,2,17800,0.11,15840,31680
370,11,5,1200000,0.0,1200000,6000000
370,134,3,14000,0.23,10780,32340
370,13,2,1400000,0.08,1288000,2576000
370,2,1,750000,0.27,547500,547500
371,193,3,29000,0.02,28420,85260
371,159,4,15000,0.17,12450,49800
372,33,5,3000,0.23,2310,11550
372,195,4,12900,0.07,12000,48000
372,24,2,38000,0.21,30020,60040
373,136,1,15000,0.11,13350,13350
374,70,2,79000,0.03,76630,153260
375,133,5,16000,0.46,8640,43200
375,150,2,12000,0.2,9600,19200
375,124,1,22000,0.32,14960,14960
376,52,5,15000,0.2,12000,60000
377,94,2,4500,0.21,3560,7120
378,9,3,250000,0.22,195000,585000
378,146,2,14000,0.2,11200,22400
378,89,1,8900,0.12,7830,7830
378,43,3,5000,0.02,4900,14700
378,188,4,49000,0.17,40670,162680
379,84,4,39900,0.21,31520,126080
379,143,4,13500,0.12,11880,47520
379,55,2,3000,0.04,2880,5760
380,174,4,15000,0.21,11850,47400
380,140,2,33000,0.3,23100,46200
380,200,4,28000,0.1,25200,100800
380,33,3,3000,0.16,2520,7560
380,74,2,9900,0.26,7330,14660
381,66,3,89000,0.05,84550,253650
381,90,4,15900,0.25,11920,47680
381,136,2,15000,0.08,13800,27600
381,55,3,3000,0.11,2670,8010
382,125,3,4500,0.08,4140,12420
382,101,4,19900,0.17,16520,66080
383,31,1,29900,0.15,25420,25420
384,41,3,2000,0.28,1440,4320
384,177,3,25000,0.13,21750,65250
385,96,1,19900,0.24,15120,15120
385,28,3,530000,0.08,487600,1462800
386,154,5,45000,0.1,40500,202500
386,44,4,3500,0.29,2480,9920
386,120,4,6900,0.22,5380,21520
386,65,3,59000,0.02,57820,173460
387,39,3,8900,0.11,7920,23760
388,160,4,12900,0.08,11870,47480
388,116,5,6900,0.1,6210,31050
388,94,5,4500,0.07,4180,20900
388,17,4,750000,0.25,562500,2250000
388,181,4,79000,0.27,57670,230680
389,179,5,39000,0.18,31980,159900
389,84,3,39900,0.08,36710,110130
389,44,2,3500,0.26,2590,5180
389,46,5,5000,0.09,4550,22750
389,106,2,3000,0.16,2520,5040
390,9,3,250000,0.16,210000,630000
390,162,5,20000,0.19,16200,81000
390,196,2,299000,0.02,293020,586040
391,114,5,8900,0.35,5780,28900
392,171,1,12000,0.1,10800,10800
393,151,5,19000,0.01,18810,94050
393,194,1,49000,0.1,44100,44100
393,189,4,99000,0.05,94050,376200
393,104,1,9900,0.01,9800,9800
393,46,2,5000,0.09,4550,9100
394,8,4,99000,0.21,78210,312840
394,78,4,29000,0.17,24070,96280
394,191,1,45000,0.17,37350,37350
394,46,2,5000,0.17,4150,8300
394,196,4,299000,0.15,254150,1016600
395,183,2,25000,0.28,18000,36000
395,117,4,7900,0.02,7740,30960
395,138,3,17800,0.18,14600,43800
395,97,1,8900,0.04,8540,8540
395,135,1,9000,0.14,7740,7740
396,118,1,4900,0.02,4800,4800
396,73,1,79000,0.27,57670,57670
396,145,4,15000,0.22,11700,46800
396,65,2,59000,0.07,54870,109740
396,57,4,2000,0.27,1460,5840
397,143,3,13500,0.21,10660,31980
397,29,2,1350000,0.21,1066500,2133000
397,63,4,15000,0.08,13800,55200
397,150,5,12000,0.26,8880,44400
397,95,5,3900,0.27,2850,14250
398,51,2,12900,0.05,12260,24520
398,197,1,290000,0.26,214600,214600
398,2,5,750000,0.16,630000,3150000
398,15,5,290000,0.19,234900,1174500
398,41,2,2000,0.13,1740,3480
399,59,1,4000,0.17,3320,3320
400,53,2,10900,0.07,10140,20280
400,106,5,3000,0.17,2490,12450
400,48,3,8900,0.2,7120,21360
401,86,4,29900,0.03,29000,116000
401,18,2,320000,0.24,243200,486400
402,90,1,15900,0.23,12240,12240
402,81,2,19900,0.18,16320,32640
402,167,2,59000,0.22,46020,92040
402,181,4,79000,0.16,66360,265440
402,49,3,6000,0.11,5340,16020
403,53,4,10900,0.19,8830,35320
403,55,1,3000,0.1,2700,2700
404,84,3,39900,0.08,36710,110130
405,1,3,550000,0.25,412500,1237500
405,25,2,150000,0.0,150000,300000
405,131,2,13000,0.3,9100,18200
406,30,2,1400000,0.13,1218000,2436000
407,109,5,10900,0.1,9810,49050
407,80,5,29000,0.25,21750,108750
408,120,2,6900,0.18,5660,11320
408,55,3,3000,0.1,2700,8100
409,44,5,3500,0.01,3460,17300
409,77,1,59000,0.02,57820,57820
409,193,1,29000,0.11,25810,25810
409,109,2,10900,0.27,7960,15920
410,135,2,9000,0.47,4770,9540
410,163,2,5000,0.23,3850,7700
410,178,1,29000,0.41,17110,17110
410,188,2,49000,0.1,44100,88200
410,80,5,29000,0.12,25520,127600
411,3,3,530000,0.19,429300,1287900
411,160,1,12900,0.22,10060,10060
412,151,3,19000,0.04,18240,54720
412,171,5,12000,0.17,9960,49800
412,22,1,99000,0.25,74250,74250
413,35,5,8900,0.09,8100,40500
413,77,1,59000,0.11,52510,52510
414,100,3,7500,0.28,5400,16200
414,76,2,19900,0.13,17310,34620
414,127,3,13800,0.14,11870,35610
414,163,2,5000,0.23,3850,7700
414,106,3,3000,0.27,2190,6570
415,120,2,6900,0.18,5660,11320
415,57,3,2000,0.25,1500,4500
415,189,5,99000,0.1,89100,445500
415,20,1,130000,0.05,123500,123500
415,173,5,6000,0.16,5040,25200
416,141,5,16000,0.06,15040,75200
416,176,1,29900,0.29,21230,21230
416,50,1,4000,0.13,3480,3480
417,121,1,13800,0.05,13110,13110
417,85,5,69000,0.14,59340,296700
417,157,2,18000,0.16,15120,30240
417,53,3,10900,0.12,9590,28770
418,142,3,4500,0.11,4000,12000
418,124,2,22000,0.15,18700,37400
418,174,4,15000,0.28,10800,43200
418,88,1,7900,0.2,6320,6320
418,148,1,14000,0.08,12880,12880
419,154,2,45000,0.08,41400,82800
419,193,4,29000,0.22,22620,90480
419,12,3,1350000,0.23,1039500,3118500
420,16,3,650000,0.19,526500,1579500
420,114,3,8900,0.19,7210,21630
420,36,5,6900,0.01,6830,34150
420,64,2,29900,0.07,27810,55620
421,115,4,5500,0.14,4730,18920
421,94,5,4500,0.25,3380,16900
422,159,3,15000,0.18,12300,36900
423,74,5,9900,0.13,8610,43050
423,147,3,17000,0.11,15130,45390
423,99,2,3800,0.27,2770,5540
424,11,1,1200000,0.01,1188000,1188000
424,200,1,28000,0.1,25200,25200
424,19,2,120000,0.11,106800,213600
425,79,2,39000,0.02,38220,76440
425,23,3,45000,0.0,45000,135000
426,15,5,290000,0.06,272600,1363000
426,9,3,250000,0.13,217500,652500
426,120,2,6900,0.08,6350,12700
427,157,2,18000,0.29,12780,25560
427,7,5,690000,0.23,531300,2656500
427,56,1,17900,0.2,14320,14320
427,169,3,8000,0.16,6720,20160
427,84,3,39900,0.24,30320,90960
428,55,5,3000,0.21,2370,11850
428,90,5,15900,0.22,12400,62000
428,93,2,13900,0.1,12510,25020
429,191,4,45000,0.13,39150,156600
429,185,4,59000,0.23,45430,181720
430,90,3,15900,0.12,13990,41970
430,107,3,4500,0.24,3420,10260
431,162,1,20000,0.13,17400,17400
432,131,5,13000,0.23,10010,50050
432,157,3,18000,0.13,15660,46980
432,37,5,7900,0.29,5610,28050
433,53,2,10900,0.25,8180,16360
433,147,5,17000,0.2,13600,68000
433,72,5,69000,0.27,50370,251850
433,165,2,49000,0.02,48020,96040
433,136,3,15000,0.15,12750,38250
434,31,2,29900,0.25,22420,44840
434,18,5,320000,0.22,249600,1248000
435,72,3,69000,0.05,65550,196650
435,114,5,8900,0.2,7120,35600
435,25,5,150000,0.28,108000,540000
435,162,2,20000,0.0,20000,40000
435,197,2,290000,0.21,229100,458200
436,183,4,25000,0.29,17750,71000
436,99,3,3800,0.08,3500,10500
436,94,2,4500,0.19,3650,7300
437,149,2,18000,0.2,14400,28800
437,5,2,180000,0.08,165600,331200
437,192,2,79000,0.17,65570,131140
438,33,2,3000,0.03,2910,5820
438,198,5,49000,0.16,41160,205800
438,193,1,29000,0.11,25810,25810
439,77,2,59000,0.09,53690,107380
439,63,2,15000,0.28,10800,21600
439,186,5,89000,0.12,78320,391600
439,89,2,8900,0.21,7030,14060
439,114,5,8900,0.27,6500,32500
440,65,5,59000,0.07,54870,274350
440,89,5,8900,0.14,7650,38250
440,64,3,29900,0.07,27810,83430
440,42,1,4500,0.01,4460,4460
441,166,2,9000,0.24,6840,13680
441,28,4,530000,0.08,487600,1950400
442,14,1,850000,0.06,799000,799000
442,110,1,14900,0.03,14450,14450
442,42,4,4500,0.22,3510,14040
442,138,5,17800,0.3,12460,62300
443,74,4,9900,0.06,9310,37240
444,190,1,59000,0.14,50740,50740
445,53,1,10900,0.06,10250,10250
445,79,3,39000,0.02,38220,114660
445,74,3,9900,0.27,7230,21690
445,37,2,7900,0.05,7500,15000
446,88,3,7900,0.01,7820,23460
446,48,3,8900,0.09,8100,24300
446,106,2,3000,0.08,2760,5520
446,179,2,39000,0.11,34710,69420
447,70,1,79000,0.13,68730,68730
448,174,5,15000,0.09,13650,68250
448,77,1,59000,0.09,53690,53690
448,177,3,25000,0.27,18250,54750
448,98,2,18900,0.21,14930,29860
449,98,3,18900,0.29,13420,40260
449,14,1,850000,0.16,714000,714000
450,120,4,6900,0.03,6690,26760
451,176,1,29900,0.07,27810,27810
452,15,5,290000,0.07,269700,1348500
453,137,1,17800,0.06,16730,16730
453,168,1,8000,0.02,7840,7840
453,37,5,7900,0.09,7190,35950
453,4,3,820000,0.2,656000,1968000
453,12,5,1350000,0.1,1215000,6075000
454,129,5,17000,0.11,15130,75650
454,141,5,16000,0.01,15840,79200
454,143,5,13500,0.01,13360,66800
454,100,5,7500,0.07,6970,34850
455,81,4,19900,0.2,15920,63680
455,22,4,99000,0.18,81180,324720
455,58,3,5000,0.05,4750,14250
455,129,2,17000,0.08,15640,31280
456,82,5,129000,0.03,125130,625650
457,53,2,10900,0.3,7630,15260
457,34,2,5000,0.21,3950,7900
457,103,2,5900,0.15,5020,10040
457,71,2,49000,0.14,42140,84280
457,178,5,29000,0.17,24070,120350
458,173,4,6000,0.11,5340,21360
458,92,3,3500,0.17,2900,8700
459,140,2,33000,0.2,26400,52800
460,97,4,8900,0.19,7210,28840
461,170,4,9000,0.3,6300,25200
462,58,1,5000,0.25,3750,3750
462,38,2,4000,0.12,3520,7040
462,41,2,2000,0.0,2000,4000
462,132,1,5000,0.16,4200,4200
463,31,5,29900,0.1,26910,134550
463,32,1,13900,0.2,11120,11120
463,171,1,12000,0.05,11400,11400
